;power;timestamp;current;id;voltage;partial_energy;__collections__;modo
1747926132;4,43;2025-05-22 15:02:12;0,04;1747926132;121,91;0,0739;{};com_dimmer
1747926192;4,91;2025-05-22 15:03:12;0,04;1747926192;138,57;0,0818;{};com_dimmer
1747926252;4,69;2025-05-22 15:04:12;0,04;1747926252;120,49;0,0782;{};com_dimmer
1747926312;4,61;2025-05-22 15:05:12;0,04;1747926312;120,22;0,0768;{};com_dimmer
1747926372;4,54;2025-05-22 15:06:12;0,04;1747926372;112,04;0,0756;{};com_dimmer
1747926432;4,8;2025-05-22 15:07:12;0,04;1747926432;131,65;0,08;{};com_dimmer
1747926492;4,78;2025-05-22 15:08:12;0,04;1747926492;115,15;0,0796;{};com_dimmer
1747926552;5,04;2025-05-22 15:09:12;0,04;1747926552;134,85;0,084;{};com_dimmer
1747926612;4,92;2025-05-22 15:10:12;0,04;1747926612;124,92;0,082;{};com_dimmer
1747926672;4,62;2025-05-22 15:11:12;0,04;1747926672;113,98;0,0769;{};com_dimmer
1747926732;4,43;2025-05-22 15:12:12;0,04;1747926732;111,98;0,0738;{};com_dimmer
1747926791;4,12;2025-05-22 15:13:11;0,04;1747926791;116,01;0,0687;{};com_dimmer
1747926851;3,99;2025-05-22 15:14:11;0,03;1747926851;115,48;0,0665;{};com_dimmer
1747926911;4,6;2025-05-22 15:15:11;0,04;1747926911;115,19;0,0767;{};com_dimmer
1747926971;4,1;2025-05-22 15:16:11;0,04;1747926971;114,57;0,0684;{};com_dimmer
1747927031;5,15;2025-05-22 15:17:11;0,04;1747927031;121,62;0,0858;{};com_dimmer
1747927091;4,52;2025-05-22 15:18:11;0,04;1747927091;119,17;0,0754;{};com_dimmer
1747927151;5,52;2025-05-22 15:19:11;0,04;1747927151;131,18;0,092;{};com_dimmer
1747927211;4,84;2025-05-22 15:20:11;0,04;1747927211;117,71;0,0806;{};com_dimmer
1747927271;5,74;2025-05-22 15:21:11;0,04;1747927271;133,0;0,0956;{};com_dimmer
1747927331;4,58;2025-05-22 15:22:11;0,04;1747927331;115,07;0,0763;{};com_dimmer
1747927391;4,73;2025-05-22 15:23:11;0,04;1747927391;119,17;0,0789;{};com_dimmer
1747927451;4,81;2025-05-22 15:24:11;0,04;1747927451;118,12;0,0801;{};com_dimmer
1747927511;5,68;2025-05-22 15:25:11;0,04;1747927511;130,59;0,0947;{};com_dimmer
1747927571;4,58;2025-05-22 15:26:11;0,04;1747927571;113,86;0,0763;{};com_dimmer
1747927631;5,34;2025-05-22 15:27:11;0,04;1747927631;119,06;0,0891;{};com_dimmer
1747927691;4,65;2025-05-22 15:28:11;0,04;1747927691;113,94;0,0775;{};com_dimmer
1747927751;5,93;2025-05-22 15:29:11;0,04;1747927751;136,15;0,0989;{};com_dimmer
1747927811;5,94;2025-05-22 15:30:11;0,04;1747927811;138,95;0,099;{};com_dimmer
1747927871;4,97;2025-05-22 15:31:11;0,04;1747927871;124,16;0,0829;{};com_dimmer
1747927931;4,97;2025-05-22 15:32:11;0,04;1747927931;116,9;0,0828;{};com_dimmer
1747927991;5,01;2025-05-22 15:33:11;0,04;1747927991;117,67;0,0835;{};com_dimmer
1747928051;6,24;2025-05-22 15:34:11;0,05;1747928051;137,14;0,1041;{};com_dimmer
1747928111;5,67;2025-05-22 15:35:11;0,05;1747928111;124,85;0,0944;{};com_dimmer
1747928171;5,7;2025-05-22 15:36:11;0,05;1747928171;124,69;0,0951;{};com_dimmer
1747928231;5,56;2025-05-22 15:37:11;0,05;1747928231;118,46;0,0926;{};com_dimmer
1747928291;4,81;2025-05-22 15:38:11;0,04;1747928291;113,41;0,0801;{};com_dimmer
1747928351;4,82;2025-05-22 15:39:11;0,04;1747928351;117,49;0,0804;{};com_dimmer
1747928411;5,81;2025-05-22 15:40:11;0,04;1747928411;131,67;0,0969;{};com_dimmer
1747928471;4,84;2025-05-22 15:41:11;0,04;1747928471;117,94;0,0807;{};com_dimmer
1747928531;5,64;2025-05-22 15:42:11;0,04;1747928531;125,89;0,0939;{};com_dimmer
1747928591;5,39;2025-05-22 15:43:11;0,04;1747928591;124,41;0,0898;{};com_dimmer
1747928651;5,43;2025-05-22 15:44:11;0,05;1747928651;117,22;0,0905;{};com_dimmer
1747928711;5,63;2025-05-22 15:45:11;0,05;1747928711;120,38;0,0939;{};com_dimmer
1747928771;5,98;2025-05-22 15:46:11;0,05;1747928771;122,71;0,0996;{};com_dimmer
1747928831;4,72;2025-05-22 15:47:11;0,04;1747928831;116,81;0,0787;{};com_dimmer
1747928891;4,88;2025-05-22 15:48:11;0,04;1747928891;117,94;0,0814;{};com_dimmer
1747928951;4,77;2025-05-22 15:49:11;0,04;1747928951;116,79;0,0795;{};com_dimmer
1747929011;4,27;2025-05-22 15:50:11;0,04;1747929011;118,44;0,0712;{};com_dimmer
1747929071;5,7;2025-05-22 15:51:11;0,04;1747929071;129,79;0,095;{};com_dimmer
1747929131;5,82;2025-05-22 15:52:11;0,04;1747929131;136,04;0,097;{};com_dimmer
1747929191;5,93;2025-05-22 15:53:11;0,04;1747929191;137,3;0,0988;{};com_dimmer
1747929251;5,22;2025-05-22 15:54:11;0,04;1747929251;121,04;0,087;{};com_dimmer
1747929311;4,51;2025-05-22 15:55:11;0,04;1747929311;121,46;0,0751;{};com_dimmer
1747929371;5,38;2025-05-22 15:56:11;0,04;1747929371;134,03;0,0897;{};com_dimmer
1747929431;4,78;2025-05-22 15:57:11;0,04;1747929431;120,82;0,0797;{};com_dimmer
1747929491;4,86;2025-05-22 15:58:11;0,04;1747929491;116,62;0,081;{};com_dimmer
1747929551;5,08;2025-05-22 15:59:11;0,04;1747929551;124,12;0,0846;{};com_dimmer
1747929611;5,03;2025-05-22 16:00:11;0,04;1747929611;120,64;0,0838;{};com_dimmer
1747929671;5,9;2025-05-22 16:01:11;0,04;1747929671;140,31;0,0983;{};com_dimmer
1747929731;4,74;2025-05-22 16:02:11;0,04;1747929731;116,39;0,079;{};com_dimmer
1747929791;4,67;2025-05-22 16:03:11;0,03;1747929791;135,15;0,0778;{};com_dimmer
1747929851;4,62;2025-05-22 16:04:11;0,04;1747929851;117,02;0,077;{};com_dimmer
1747929911;4,81;2025-05-22 16:05:11;0,04;1747929911;114,05;0,0802;{};com_dimmer
1747929971;4,79;2025-05-22 16:06:11;0,04;1747929971;116,43;0,0799;{};com_dimmer
1747930031;4,64;2025-05-22 16:07:11;0,04;1747930031;118,78;0,0773;{};com_dimmer
1747930091;4,41;2025-05-22 16:08:11;0,04;1747930091;123,09;0,0734;{};com_dimmer
1747930151;19,92;2025-05-22 16:09:11;0,16;1747930151;124,32;0,3319;{};com_dimmer
1747930211;15,88;2025-05-22 16:10:11;0,13;1747930211;122,38;0,2646;{};com_dimmer
1747930271;15,6;2025-05-22 16:11:11;0,13;1747930271;118,46;0,26;{};com_dimmer
1747930331;17,87;2025-05-22 16:12:11;0,13;1747930331;141,23;0,2978;{};com_dimmer
1747930391;16,65;2025-05-22 16:13:11;0,13;1747930391;132,77;0,2774;{};com_dimmer
1747930451;15,46;2025-05-22 16:14:11;0,13;1747930451;119,63;0,2577;{};com_dimmer
1747930511;14,51;2025-05-22 16:15:11;0,13;1747930511;115,3;0,2419;{};com_dimmer
1747930571;15,72;2025-05-22 16:16:11;0,13;1747930571;119,18;0,2621;{};com_dimmer
1747930631;16,17;2025-05-22 16:17:11;0,14;1747930631;118,09;0,2695;{};com_dimmer
1747930691;17,7;2025-05-22 16:18:11;0,14;1747930691;127,2;0,295;{};com_dimmer
1747930751;17,23;2025-05-22 16:19:11;0,15;1747930751;117,54;0,2871;{};com_dimmer
1747930811;19,08;2025-05-22 16:20:11;0,15;1747930811;124,87;0,318;{};com_dimmer
1747930871;9,95;2025-05-22 16:21:11;0,09;1747930871;116,92;0,1659;{};com_dimmer
1747930931;5,09;2025-05-22 16:22:11;0,04;1747930931;128,37;0,0848;{};com_dimmer
1747930991;4,71;2025-05-22 16:23:11;0,04;1747930991;119,61;0,0786;{};com_dimmer
1747931051;4,37;2025-05-22 16:24:11;0,04;1747931051;122,64;0,0728;{};com_dimmer
1747931111;4,29;2025-05-22 16:25:11;0,04;1747931111;119,52;0,0715;{};com_dimmer
1747931171;4,53;2025-05-22 16:26:11;0,04;1747931171;118,93;0,0756;{};com_dimmer
1747931231;4,66;2025-05-22 16:27:11;0,04;1747931231;114,48;0,0776;{};com_dimmer
1747931291;4,67;2025-05-22 16:28:11;0,04;1747931291;118,18;0,0778;{};com_dimmer
1747931351;4,66;2025-05-22 16:29:11;0,04;1747931351;119,33;0,0777;{};com_dimmer
1747931411;4,75;2025-05-22 16:30:11;0,04;1747931411;116,58;0,0792;{};com_dimmer
1747931471;4,7;2025-05-22 16:31:11;0,04;1747931471;116,52;0,0784;{};com_dimmer
1747931531;4,91;2025-05-22 16:32:11;0,04;1747931531;121,15;0,0819;{};com_dimmer
1747931591;5,2;2025-05-22 16:33:11;0,04;1747931591;127,22;0,0867;{};com_dimmer
1747931651;5,98;2025-05-22 16:34:11;0,04;1747931651;137,69;0,0996;{};com_dimmer
1747931711;11,55;2025-05-22 16:35:11;0,09;1747931711;122,29;0,1925;{};com_dimmer
1747931771;9,98;2025-05-22 16:36:11;0,08;1747931771;118,68;0,1664;{};com_dimmer
1747931831;11,55;2025-05-22 16:37:11;0,1;1747931831;119,39;0,1924;{};com_dimmer
1747931891;11,85;2025-05-22 16:38:11;0,1;1747931891;123,68;0,1975;{};com_dimmer
1747931951;11,22;2025-05-22 16:39:11;0,09;1747931951;124,07;0,1871;{};com_dimmer
1747932011;11,11;2025-05-22 16:40:11;0,09;1747932011;119,26;0,1852;{};com_dimmer
1747932071;11,03;2025-05-22 16:41:11;0,09;1747932071;124,32;0,1838;{};com_dimmer
1747932131;10,56;2025-05-22 16:42:11;0,09;1747932131;116,35;0,176;{};com_dimmer
1747932191;8,53;2025-05-22 16:43:11;0,07;1747932191;119,81;0,1422;{};com_dimmer
1747932251;8,07;2025-05-22 16:44:11;0,07;1747932251;120,29;0,1345;{};com_dimmer
1747932310;8,19;2025-05-22 16:45:10;0,07;1747932310;117,39;0,1365;{};com_dimmer
1747932370;9,26;2025-05-22 16:46:10;0,07;1747932370;125,77;0,1543;{};com_dimmer
1747932430;8,61;2025-05-22 16:47:10;0,07;1747932430;122,71;0,1434;{};com_dimmer
1747932490;10,07;2025-05-22 16:48:10;0,07;1747932490;135,57;0,1678;{};com_dimmer
1747932550;8,27;2025-05-22 16:49:10;0,07;1747932550;122,62;0,1378;{};com_dimmer
1747932610;8,08;2025-05-22 16:50:10;0,07;1747932610;121,9;0,1347;{};com_dimmer
1747932670;8,35;2025-05-22 16:51:10;0,07;1747932670;123,86;0,1392;{};com_dimmer
1747932730;6,69;2025-05-22 16:52:10;0,06;1747932730;117,0;0,1115;{};com_dimmer
1747932790;6,5;2025-05-22 16:53:10;0,05;1747932790;118,66;0,1084;{};com_dimmer
1747932850;6,51;2025-05-22 16:54:10;0,06;1747932850;118,14;0,1084;{};com_dimmer
1747932910;7,03;2025-05-22 16:55:10;0,06;1747932910;126,12;0,1171;{};com_dimmer
1747932970;7,51;2025-05-22 16:56:10;0,06;1747932970;133,98;0,1252;{};com_dimmer
1747933030;8,81;2025-05-22 16:57:10;0,06;1747933030;135,68;0,1468;{};com_dimmer
1747933090;8,56;2025-05-22 16:58:10;0,06;1747933090;136,49;0,1426;{};com_dimmer
1747933150;9,22;2025-05-22 16:59:10;0,07;1747933150;134,31;0,1536;{};com_dimmer
1747933210;7,73;2025-05-22 17:00:10;0,07;1747933210;113,65;0,1289;{};com_dimmer
1747933270;9,3;2025-05-22 17:01:10;0,07;1747933270;137,51;0,155;{};com_dimmer
1747933330;9,53;2025-05-22 17:02:10;0,07;1747933330;128,99;0,1588;{};com_dimmer
1747933390;8,91;2025-05-22 17:03:10;0,08;1747933390;112,12;0,1486;{};com_dimmer
1747933450;9,33;2025-05-22 17:04:10;0,08;1747933450;115,17;0,1555;{};com_dimmer
1747933510;11,66;2025-05-22 17:05:10;0,09;1747933510;126,9;0,1944;{};com_dimmer
1747933570;10,75;2025-05-22 17:06:10;0,09;1747933570;119,65;0,1792;{};com_dimmer
1747933630;11,93;2025-05-22 17:07:10;0,1;1747933630;120,47;0,1989;{};com_dimmer
1747933690;12,21;2025-05-22 17:08:10;0,1;1747933690;116,73;0,2034;{};com_dimmer
1747933750;12,97;2025-05-22 17:09:10;0,09;1747933750;137,3;0,2162;{};com_dimmer
1747933810;12,13;2025-05-22 17:10:10;0,1;1747933810;122,31;0,2021;{};com_dimmer
1747933870;11,66;2025-05-22 17:11:10;0,1;1747933870;116,39;0,1944;{};com_dimmer
1747933930;11,1;2025-05-22 17:12:10;0,1;1747933930;115,86;0,185;{};com_dimmer
1747933990;11,89;2025-05-22 17:13:10;0,09;1747933990;126,34;0,1981;{};com_dimmer
1747934050;9,76;2025-05-22 17:14:10;0,08;1747934050;116,86;0,1627;{};com_dimmer
1747934110;11,4;2025-05-22 17:15:10;0,1;1747934110;115,8;0,19;{};com_dimmer
1747934170;11,62;2025-05-22 17:16:10;0,1;1747934170;112,43;0,1937;{};com_dimmer
1747934230;13,89;2025-05-22 17:17:10;0,1;1747934230;133,2;0,2316;{};com_dimmer
1747934290;12,15;2025-05-22 17:18:10;0,1;1747934290;119,67;0,2025;{};com_dimmer
1747934350;4,7;2025-05-22 17:19:10;0,04;1747934350;115,06;0,0783;{};com_dimmer
1747934410;4,54;2025-05-22 17:20:10;0,04;1747934410;118,72;0,0757;{};com_dimmer
1747934470;12,94;2025-05-22 17:21:10;0,11;1747934470;119,92;0,2156;{};com_dimmer
1747934530;13,08;2025-05-22 17:22:10;0,11;1747934530;122,08;0,2181;{};com_dimmer
1747934590;12,34;2025-05-22 17:23:10;0,11;1747934590;115,0;0,2057;{};com_dimmer
1747934650;13,45;2025-05-22 17:24:10;0,11;1747934650;120,79;0,2242;{};com_dimmer
1747934710;13,56;2025-05-22 17:25:10;0,11;1747934710;121,1;0,2261;{};com_dimmer
1747934770;15,66;2025-05-22 17:26:10;0,11;1747934770;136,59;0,2609;{};com_dimmer
1747934830;13,02;2025-05-22 17:27:10;0,12;1747934830;112,02;0,217;{};com_dimmer
1747934890;13,49;2025-05-22 17:28:10;0,12;1747934890;116,49;0,2248;{};com_dimmer
1747934950;15,55;2025-05-22 17:29:10;0,11;1747934950;135,89;0,2592;{};com_dimmer
1747935010;13,55;2025-05-22 17:30:10;0,11;1747935010;120,18;0,2259;{};com_dimmer
1747935070;14,81;2025-05-22 17:31:10;0,11;1747935070;131,92;0,2469;{};com_dimmer
1747935130;13,48;2025-05-22 17:32:10;0,12;1747935130;113,94;0,2246;{};com_dimmer
1747935190;13,32;2025-05-22 17:33:10;0,12;1747935190;115,19;0,222;{};com_dimmer
1747935250;13,02;2025-05-22 17:34:10;0,12;1747935250;111,35;0,217;{};com_dimmer
1747935310;15,38;2025-05-22 17:35:10;0,11;1747935310;136,15;0,2563;{};com_dimmer
1747935370;14,22;2025-05-22 17:36:10;0,11;1747935370;127,15;0,237;{};com_dimmer
1747935430;13,64;2025-05-22 17:37:10;0,12;1747935430;117,03;0,2274;{};com_dimmer
1747935490;14,15;2025-05-22 17:38:10;0,11;1747935490;127,87;0,2358;{};com_dimmer
1747935550;13,26;2025-05-22 17:39:10;0,12;1747935550;115,27;0,221;{};com_dimmer
1747935610;14,2;2025-05-22 17:40:10;0,12;1747935610;121,81;0,2366;{};com_dimmer
1747935670;12,94;2025-05-22 17:41:10;0,11;1747935670;115,82;0,2156;{};com_dimmer
1747935730;15,89;2025-05-22 17:42:10;0,12;1747935730;138,06;0,2649;{};com_dimmer
1747935790;13,28;2025-05-22 17:43:10;0,12;1747935790;114,05;0,2214;{};com_dimmer
1747935850;14,64;2025-05-22 17:44:10;0,12;1747935850;120,86;0,244;{};com_dimmer
1747935910;14,16;2025-05-22 17:45:10;0,12;1747935910;116,28;0,236;{};com_dimmer
1747935970;13,51;2025-05-22 17:46:10;0,12;1747935970;113,41;0,2252;{};com_dimmer
1747936030;14,06;2025-05-22 17:47:10;0,12;1747936030;115,8;0,2344;{};com_dimmer
1747936090;14,39;2025-05-22 17:48:10;0,12;1747936090;120,51;0,2399;{};com_dimmer
1747936150;14,32;2025-05-22 17:49:10;0,12;1747936150;118,68;0,2387;{};com_dimmer
1747936210;14,2;2025-05-22 17:50:10;0,12;1747936210;120,86;0,2366;{};com_dimmer
1747936270;12,8;2025-05-22 17:51:10;0,11;1747936270;111,92;0,2134;{};com_dimmer
1747936330;13,11;2025-05-22 17:52:10;0,12;1747936330;112,39;0,2184;{};com_dimmer
1747936390;14,66;2025-05-22 17:53:10;0,12;1747936390;123,23;0,2443;{};com_dimmer
1747936450;13,39;2025-05-22 17:54:10;0,12;1747936450;114,61;0,2232;{};com_dimmer
1747936510;14,88;2025-05-22 17:55:10;0,12;1747936510;120,95;0,2481;{};com_dimmer
1747936570;13,78;2025-05-22 17:56:10;0,12;1747936570;116,49;0,2296;{};com_dimmer
1747936630;13,63;2025-05-22 17:57:10;0,12;1747936630;113,94;0,2272;{};com_dimmer
1747936690;13,49;2025-05-22 17:58:10;0,12;1747936690;116,98;0,2249;{};com_dimmer
1747936750;16,01;2025-05-22 17:59:10;0,11;1747936750;139,52;0,2668;{};com_dimmer
1747936810;16,64;2025-05-22 18:00:10;0,12;1747936810;139,55;0,2773;{};com_dimmer
1747936870;14,86;2025-05-22 18:01:10;0,11;1747936870;132,17;0,2476;{};com_dimmer
1747936930;14,42;2025-05-22 18:02:10;0,12;1747936930;124,78;0,2403;{};com_dimmer
1747936990;14,46;2025-05-22 18:03:10;0,12;1747936990;115,73;0,2411;{};com_dimmer
1747937050;15,5;2025-05-22 18:04:10;0,11;1747937050;136,91;0,2583;{};com_dimmer
1747937110;14,5;2025-05-22 18:05:10;0,12;1747937110;121,53;0,2417;{};com_dimmer
1747937170;13,51;2025-05-22 18:06:10;0,12;1747937170;114,92;0,2251;{};com_dimmer
1747937230;13,47;2025-05-22 18:07:10;0,12;1747937230;115,17;0,2244;{};com_dimmer
1747937290;13,29;2025-05-22 18:08:10;0,12;1747937290;113,51;0,2215;{};com_dimmer
1747937350;13,21;2025-05-22 18:09:10;0,12;1747937350;113,2;0,2201;{};com_dimmer
1747937410;14,18;2025-05-22 18:10:10;0,12;1747937410;120,31;0,2364;{};com_dimmer
1747937470;13,55;2025-05-22 18:11:10;0,12;1747937470;114,27;0,2258;{};com_dimmer
1747937530;16,14;2025-05-22 18:12:10;0,12;1747937530;133,22;0,2691;{};com_dimmer
1747937590;13,52;2025-05-22 18:13:10;0,11;1747937590;120,42;0,2253;{};com_dimmer
1747937650;13,44;2025-05-22 18:14:10;0,12;1747937650;114,79;0,224;{};com_dimmer
1747937710;13,23;2025-05-22 18:15:10;0,12;1747937710;111,31;0,2205;{};com_dimmer
1747937769;15,08;2025-05-22 18:16:09;0,11;1747937769;132,24;0,2514;{};com_dimmer
1747937829;15,53;2025-05-22 18:17:09;0,11;1747937829;135,23;0,2589;{};com_dimmer
1747937889;14,06;2025-05-22 18:18:09;0,11;1747937889;123,98;0,2344;{};com_dimmer
1747937949;15,58;2025-05-22 18:19:09;0,12;1747937949;135,26;0,2596;{};com_dimmer
1747938009;13,53;2025-05-22 18:20:09;0,12;1747938009;115,73;0,2254;{};com_dimmer
1747938069;13,68;2025-05-22 18:21:09;0,12;1747938069;115,82;0,2279;{};com_dimmer
1747938129;14,33;2025-05-22 18:22:09;0,11;1747938129;124,76;0,2388;{};com_dimmer
1747938189;13,59;2025-05-22 18:23:09;0,12;1747938189;116,64;0,2264;{};com_dimmer
1747938249;13,48;2025-05-22 18:24:09;0,12;1747938249;116,5;0,2246;{};com_dimmer
1747938309;14,09;2025-05-22 18:25:09;0,12;1747938309;122,04;0,2348;{};com_dimmer
1747938369;13,05;2025-05-22 18:26:09;0,11;1747938369;117,39;0,2175;{};com_dimmer
1747938429;13,51;2025-05-22 18:27:09;0,12;1747938429;116,35;0,2251;{};com_dimmer
1747938489;14,13;2025-05-22 18:28:09;0,12;1747938489;121,13;0,2355;{};com_dimmer
1747938549;13,23;2025-05-22 18:29:09;0,11;1747938549;116,45;0,2206;{};com_dimmer
1747938609;15,62;2025-05-22 18:30:09;0,12;1747938609;130,3;0,2604;{};com_dimmer
1747938669;13,42;2025-05-22 18:31:09;0,11;1747938669;120,88;0,2237;{};com_dimmer
1747938729;15,08;2025-05-22 18:32:09;0,12;1747938729;122,65;0,2513;{};com_dimmer
1747938789;12,98;2025-05-22 18:33:09;0,11;1747938789;113,53;0,2164;{};com_dimmer
1747938849;12,87;2025-05-22 18:34:09;0,11;1747938849;119,17;0,2146;{};com_dimmer
1747938909;13,68;2025-05-22 18:35:09;0,12;1747938909;117,35;0,2281;{};com_dimmer
1747938969;14,76;2025-05-22 18:36:09;0,12;1747938969;122,71;0,2459;{};com_dimmer
1747939029;13,86;2025-05-22 18:37:09;0,12;1747939029;118,61;0,231;{};com_dimmer
1747939089;13,8;2025-05-22 18:38:09;0,12;1747939089;119,89;0,2299;{};com_dimmer
1747939149;13,89;2025-05-22 18:39:09;0,12;1747939149;116,41;0,2316;{};com_dimmer
1747939209;13,76;2025-05-22 18:40:09;0,11;1747939209;120,99;0,2294;{};com_dimmer
1747939269;13,54;2025-05-22 18:41:09;0,12;1747939269;116,79;0,2257;{};com_dimmer
1747939329;13,72;2025-05-22 18:42:09;0,12;1747939329;116,2;0,2287;{};com_dimmer
1747939389;15,17;2025-05-22 18:43:09;0,12;1747939389;122,17;0,2528;{};com_dimmer
1747939449;13,34;2025-05-22 18:44:09;0,12;1747939449;113,43;0,2223;{};com_dimmer
1747939509;13,79;2025-05-22 18:45:09;0,12;1747939509;118,01;0,2298;{};com_dimmer
1747939569;13,54;2025-05-22 18:46:09;0,11;1747939569;118,85;0,2257;{};com_dimmer
1747939629;13,33;2025-05-22 18:47:09;0,12;1747939629;114,09;0,2222;{};com_dimmer
1747939689;15,53;2025-05-22 18:48:09;0,12;1747939689;124,73;0,2588;{};com_dimmer
1747939749;13,37;2025-05-22 18:49:09;0,11;1747939749;116,94;0,2228;{};com_dimmer
1747939809;13,67;2025-05-22 18:50:09;0,12;1747939809;117,19;0,2278;{};com_dimmer
1747939869;12,9;2025-05-22 18:51:09;0,11;1747939869;113,16;0,2151;{};com_dimmer
1747939929;14,0;2025-05-22 18:52:09;0,12;1747939929;120,64;0,2333;{};com_dimmer
1747939989;13,8;2025-05-22 18:53:09;0,11;1747939989;120,36;0,23;{};com_dimmer
1747940049;14,52;2025-05-22 18:54:09;0,12;1747940049;124,9;0,242;{};com_dimmer
1747940109;13,99;2025-05-22 18:55:09;0,12;1747940109;116,13;0,2332;{};com_dimmer
1747940169;13,81;2025-05-22 18:56:09;0,12;1747940169;118,39;0,2301;{};com_dimmer
1747940229;14,01;2025-05-22 18:57:09;0,12;1747940229;118,09;0,2334;{};com_dimmer
1747940289;14,78;2025-05-22 18:58:09;0,12;1747940289;125,33;0,2464;{};com_dimmer
1747940349;14,69;2025-05-22 18:59:09;0,12;1747940349;119,31;0,2448;{};com_dimmer
1747940409;15,76;2025-05-22 19:00:09;0,12;1747940409;127,11;0,2627;{};com_dimmer
1747940469;15,91;2025-05-22 19:01:09;0,12;1747940469;131,37;0,2652;{};com_dimmer
1747940529;14,45;2025-05-22 19:02:09;0,12;1747940529;123,94;0,2408;{};com_dimmer
1747940589;15,1;2025-05-22 19:03:09;0,13;1747940589;120,4;0,2517;{};com_dimmer
1747940649;14,37;2025-05-22 19:04:09;0,12;1747940649;118,03;0,2396;{};com_dimmer
1747940709;16,49;2025-05-22 19:05:09;0,12;1747940709;140,76;0,2748;{};com_dimmer
1747940769;17,33;2025-05-22 19:06:09;0,13;1747940769;138,58;0,2889;{};com_dimmer
1747940829;16,41;2025-05-22 19:07:09;0,12;1747940829;141,17;0,2735;{};com_dimmer
1747940889;15,63;2025-05-22 19:08:09;0,12;1747940889;125,78;0,2606;{};com_dimmer
1747940949;14,1;2025-05-22 19:09:09;0,12;1747940949;114,94;0,2349;{};com_dimmer
1747941009;13,35;2025-05-22 19:10:09;0,12;1747941009;115,88;0,2225;{};com_dimmer
1747941069;15,04;2025-05-22 19:11:09;0,12;1747941069;123,93;0,2506;{};com_dimmer
1747941129;17,63;2025-05-22 19:12:09;0,12;1747941129;142,25;0,2939;{};com_dimmer
1747941189;14,47;2025-05-22 19:13:09;0,12;1747941189;119,41;0,2411;{};com_dimmer
1747941249;14,77;2025-05-22 19:14:09;0,12;1747941249;122,82;0,2462;{};com_dimmer
1747941309;14,28;2025-05-22 19:15:09;0,12;1747941309;116,47;0,238;{};com_dimmer
1747941369;13,46;2025-05-22 19:16:09;0,12;1747941369;116,75;0,2243;{};com_dimmer
1747941429;15,21;2025-05-22 19:17:09;0,12;1747941429;124,39;0,2536;{};com_dimmer
1747941489;13,69;2025-05-22 19:18:09;0,12;1747941489;117,71;0,2282;{};com_dimmer
1747941549;12,93;2025-05-22 19:19:09;0,11;1747941549;115,9;0,2155;{};com_dimmer
1747941609;14,29;2025-05-22 19:20:09;0,12;1747941609;118,29;0,2382;{};com_dimmer
1747941669;13,96;2025-05-22 19:21:09;0,12;1747941669;118,35;0,2326;{};com_dimmer
1747941729;13,61;2025-05-22 19:22:09;0,12;1747941729;114,27;0,2269;{};com_dimmer
1747941789;13,7;2025-05-22 19:23:09;0,12;1747941789;114,56;0,2283;{};com_dimmer
1747941849;16,03;2025-05-22 19:24:09;0,12;1747941849;135,81;0,2672;{};com_dimmer
1747941909;13,55;2025-05-22 19:25:09;0,12;1747941909;115,67;0,2258;{};com_dimmer
1747941969;13,34;2025-05-22 19:26:09;0,12;1747941969;114,88;0,2223;{};com_dimmer
1747942029;14,46;2025-05-22 19:27:09;0,12;1747942029;122,35;0,2409;{};com_dimmer
1747942089;14,83;2025-05-22 19:28:09;0,12;1747942089;126,01;0,2472;{};com_dimmer
1747942149;14,45;2025-05-22 19:29:09;0,12;1747942149;119,31;0,2408;{};com_dimmer
1747942209;13,55;2025-05-22 19:30:09;0,12;1747942209;117,11;0,2258;{};com_dimmer
1747942269;15,93;2025-05-22 19:31:09;0,11;1747942269;139,19;0,2655;{};com_dimmer
1747942329;13,55;2025-05-22 19:32:09;0,12;1747942329;114,81;0,2258;{};com_dimmer
1747942389;13,44;2025-05-22 19:33:09;0,11;1747942389;117,13;0,224;{};com_dimmer
1747942449;14,33;2025-05-22 19:34:09;0,12;1747942449;121,15;0,2388;{};com_dimmer
1747942509;14,63;2025-05-22 19:35:09;0,11;1747942509;127,65;0,2438;{};com_dimmer
1747942569;13,7;2025-05-22 19:36:09;0,12;1747942569;118,24;0,2283;{};com_dimmer
1747942629;16,12;2025-05-22 19:37:09;0,12;1747942629;135,18;0,2687;{};com_dimmer
1747942689;15,49;2025-05-22 19:38:09;0,11;1747942689;135,98;0,2582;{};com_dimmer
1747942749;16,53;2025-05-22 19:39:09;0,13;1747942749;124,74;0,2755;{};com_dimmer
1747942809;16,58;2025-05-22 19:40:09;0,12;1747942809;136,33;0,2763;{};com_dimmer
1747942869;15,41;2025-05-22 19:41:09;0,12;1747942869;133,37;0,2568;{};com_dimmer
1747942929;15,59;2025-05-22 19:42:09;0,12;1747942929;133,83;0,2598;{};com_dimmer
1747942989;15,36;2025-05-22 19:43:09;0,11;1747942989;136,46;0,256;{};com_dimmer
1747943049;14,0;2025-05-22 19:44:09;0,12;1747943049;115,9;0,2333;{};com_dimmer
1747943109;14,65;2025-05-22 19:45:09;0,12;1747943109;125,56;0,2441;{};com_dimmer
1747943169;13,42;2025-05-22 19:46:09;0,11;1747943169;124,21;0,2237;{};com_dimmer
